A,Y,W,Z,A2,W2,X_age,X_educ,X_fsize,X_marr
28050.0,2300.0,1,0,0,1,41,16,4,0
19392.0,1080.0,0,0,0,1,49,13,3,1
77979.0,19000.0,1,0,0,1,56,12,2,1
8400.0,-700.0,0,0,0,0,31,12,4,0
15561.0,-501.0,0,0,0,0,45,12,2,0
32016.0,-100.0,0,0,0,1,26,12,3,1
43146.0,499.0,0,0,0,1,32,9,3,1
17760.0,-1150.0,0,0,0,1,37,12,4,1
103449.0,12434.0,1,0,0,1,61,18,2,1
15402.0,0.0,0,0,0,0,40,7,5,1
21216.0,0.0,0,0,0,0,39,11,1,0
48732.0,149601.0,1,0,0,1,53,12,2,1
47178.0,36699.0,1,0,0,1,47,14,5,1
33987.0,-2750.0,0,0,0,1,60,12,2,1
43173.0,5190.0,0,0,0,0,42,13,3,1
58428.0,-1200.0,0,0,0,1,33,12,4,1
21240.0,1792.0,0,0,0,1,47,14,1,0
7650.0,-1000.0,0,0,0,0,30,12,4,1
59946.0,138100.0,1,0,0,1,61,18,2,1
14280.0,0.0,0,0,0,0,49,12,1,0
47643.0,4599.0,1,0,0,1,37,12,3,1
14760.0,6649.0,0,0,0,1,61,15,2,0
31839.0,4600.0,1,0,0,1,34,18,2,1
47802.0,11700.0,0,0,0,0,33,14,6,1
10371.0,-1500.0,0,0,0,0,34,12,2,0
99153.0,80802.0,1,0,0,1,43,18,2,1
42054.0,-17710.0,0,0,0,1,38,14,4,1
7374.0,-2000.0,0,0,0,0,34,13,2,0
45600.0,24100.0,0,0,0,0,49,15,2,0
41130.0,-4757.0,0,0,0,1,33,14,3,1
25488.0,-14650.0,0,0,0,1,37,12,4,1
11256.0,-1500.0,0,0,0,0,30,13,1,0
13911.0,5.0,0,0,0,0,45,10,2,0
11202.0,0.0,0,0,0,0,41,9,2,0
51912.0,2204.0,0,0,0,1,33,12,3,1
21996.0,39000.0,1,0,0,1,47,12,2,0
43500.0,0.0,0,0,0,0,50,13,6,1
14892.0,-1750.0,0,0,0,1,29,14,2,1
29772.0,200.0,0,0,0,1,30,12,4,1
16020.0,-14000.0,0,0,0,1,29,10,4,1
10512.0,355.0,0,0,0,0,32,12,4,0
12360.0,6799.0,0,0,0,0,34,16,1,0
12240.0,645.0,0,0,0,0,43,12,3,0
25704.0,-369.0,0,0,0,1,49,13,1,0
4080.0,0.0,0,0,0,1,56,3,7,1
44511.0,-745.0,0,0,0,1,29,13,5,1
29715.0,1340.0,0,0,0,1,41,15,1,0
21915.0,7700.0,1,0,0,1,32,17,2,0
48027.0,1900.0,1,0,0,1,39,17,1,0
46221.0,-336789.0,1,0,0,1,55,12,3,1
26475.0,1100.0,0,0,0,0,26,16,1,0
28356.0,5.0,0,0,0,0,31,12,5,1
19140.0,-4968.0,0,0,0,0,29,12,2,0
39567.0,-5400.0,0,0,0,0,31,12,4,1
17685.0,-5800.0,0,0,0,0,45,12,1,0
21021.0,-1502.0,0,0,0,0,29,16,3,1
19548.0,3300.0,1,0,0,1,40,16,3,0
47652.0,-4827.0,0,0,0,0,26,14,2,1
31260.0,-7500.0,0,0,0,0,33,12,4,1
54000.0,1000.0,0,0,0,0,27,12,1,0
26952.0,-22065.0,0,0,0,1,48,13,6,1
9072.0,-500.0,0,0,0,1,54,10,1,0
8199.0,0.0,0,0,0,0,34,11,1,0
32376.0,400.0,0,0,0,1,56,12,2,1
74310.0,-5500.0,0,0,0,1,49,12,6,1
25761.0,6399.0,0,0,0,1,56,16,2,1
15360.0,-950.0,0,0,0,1,38,12,4,1
21660.0,6005.0,0,0,0,0,29,14,1,0
41154.0,340.0,0,0,0,1,49,12,4,1
40512.0,-790.0,0,0,0,0,49,12,3,1
13215.0,-1875.0,0,0,0,0,27,13,1,0
65172.0,12211.0,1,0,0,1,39,16,2,1
18909.0,169.0,0,0,0,0,27,12,2,0
17160.0,0.0,0,0,0,1,33,13,6,1
23100.0,-775.0,0,0,0,0,44,12,1,0
9780.0,0.0,0,0,0,0,32,12,1,1
5520.0,0.0,0,0,0,0,60,13,1,0
21600.0,2400.0,0,0,0,0,42,12,3,0
11244.0,4924.0,0,0,0,0,48,14,1,0
14976.0,3999.0,0,0,0,0,34,12,1,0
32043.0,100.0,0,0,0,0,47,14,1,0
51198.0,6850.0,0,0,0,1,40,14,2,1
15198.0,900.0,0,0,0,1,44,6,3,0
37080.0,800.0,0,0,0,1,48,12,4,1
42336.0,24320.0,0,0,0,0,31,14,5,1
21735.0,-4000.0,0,0,0,1,41,12,4,1
24375.0,-4500.0,0,0,0,1,39,12,3,0
40005.0,-24900.0,0,0,0,0,35,17,1,0
32427.0,100.0,0,0,0,0,37,12,2,1
15588.0,15575.0,0,0,0,1,59,9,1,0
34542.0,12000.0,0,0,0,1,55,12,4,1
33066.0,1700.0,0,0,0,0,40,8,4,1
36978.0,15149.0,0,0,0,1,63,14,1,0
87720.0,29319.0,1,0,0,1,47,12,2,1
26217.0,0.0,0,0,0,1,35,15,1,0
66360.0,-14201.0,0,0,0,0,50,18,4,1
12600.0,3900.0,0,0,0,1,55,8,3,0
29934.0,1849.0,0,0,0,0,28,14,2,1
28410.0,5241.0,0,0,0,0,34,15,2,0
12036.0,0.0,0,0,0,0,62,10,1,0
13509.0,-95.0,0,0,0,1,34,3,7,1
26016.0,51200.0,0,0,0,1,42,14,2,0
16095.0,300.0,0,0,0,0,26,12,3,1
37317.0,-2431.0,0,0,0,1,31,16,2,0
20430.0,499.0,0,0,0,0,30,13,1,0
8850.0,-3850.0,0,0,0,1,60,11,1,0
52185.0,-14361.0,0,0,0,1,31,16,4,1
28065.0,-1850.0,0,0,0,1,37,14,4,1
26832.0,-2500.0,0,0,0,1,57,12,2,1
16218.0,1000.0,0,0,0,0,40,16,1,0
5277.0,0.0,0,0,0,0,45,7,3,0
21348.0,1650.0,0,0,0,1,34,2,4,1
17700.0,-58901.0,0,0,0,1,26,14,2,1
17595.0,800.0,1,0,0,0,29,14,1,0
31395.0,7749.0,0,0,0,1,26,16,2,1
58680.0,17300.0,1,0,0,1,61,12,2,1
38850.0,5500.0,0,0,0,1,33,12,5,1
25971.0,-2719.0,0,0,0,1,27,14,3,1
45045.0,550.0,0,0,0,0,28,16,1,0
30540.0,-1000.0,0,0,0,1,38,11,4,1
60699.0,-1500.0,0,0,0,1,40,13,3,1
60396.0,26000.0,0,0,0,1,46,16,3,1
14415.0,8600.0,1,0,0,1,38,12,1,0
39957.0,-6072.0,0,0,0,1,30,12,4,1
64176.0,699.0,0,0,0,1,42,12,4,1
16407.0,-5951.0,0,0,0,1,47,11,2,1
35700.0,-5100.0,0,0,0,1,48,12,4,1
17940.0,634.0,0,0,0,0,32,12,1,0
7704.0,0.0,0,0,0,1,44,12,2,0
28572.0,-180.0,0,0,0,0,28,12,1,0
28980.0,3000.0,0,0,0,1,53,12,1,0
63207.0,-47500.0,0,0,0,1,42,12,5,1
26400.0,-7606.0,1,0,0,1,49,10,2,1
21720.0,6100.0,0,0,0,0,60,12,1,0
15300.0,448.0,0,0,0,0,30,12,1,0
15000.0,-90.0,0,0,0,1,50,13,4,0
9033.0,-2880.0,0,0,0,0,32,12,4,1
11799.0,18000.0,0,0,0,0,27,18,1,0
16827.0,9249.0,1,0,0,1,29,16,3,1
25290.0,3484.0,0,0,0,1,38,14,5,1
19512.0,75.0,0,0,0,0,42,14,1,0
51960.0,-5400.0,0,0,0,1,47,10,3,1
34386.0,100.0,0,0,0,1,36,12,4,1
26991.0,3300.0,1,0,0,1,34,13,4,1
41733.0,10300.0,1,0,0,1,35,12,5,1
11712.0,15000.0,0,0,0,0,45,12,4,0
36000.0,-1600.0,0,0,0,1,36,12,4,1
30219.0,1174.0,0,0,0,1,25,14,4,1
53658.0,50.0,0,0,0,0,38,14,3,1
27870.0,-3980.0,0,0,0,1,54,12,4,1
55524.0,14999.0,0,0,0,0,62,13,3,1
12954.0,-2364.0,0,0,0,1,46,12,5,0
14013.0,0.0,0,0,0,0,25,13,1,0
31824.0,-11000.0,0,0,0,1,28,12,5,1
22314.0,-2200.0,0,0,0,0,32,12,7,1
25995.0,-3248.0,0,0,0,0,27,12,5,1
50751.0,15000.0,1,0,0,1,33,16,4,1
20880.0,-5600.0,0,0,0,0,31,13,2,1
8286.0,0.0,0,0,0,0,27,12,1,0
32202.0,9400.0,0,0,0,0,31,11,3,1
37608.0,-18000.0,0,0,0,0,26,18,1,0
28755.0,-900.0,0,0,0,1,35,12,7,1
16968.0,-100.0,0,0,0,1,51,13,4,0
12960.0,-200.0,0,0,0,0,35,14,4,1
7704.0,4190.0,0,0,0,0,52,12,1,0
21078.0,5099.0,0,0,0,1,37,15,1,1
38061.0,-810.0,0,0,0,1,36,14,4,1
14400.0,0.0,0,0,0,0,31,12,1,0
86280.0,15800.0,0,0,0,0,32,12,4,1
36693.0,7049.0,0,0,0,1,30,12,4,1
19200.0,0.0,0,0,0,0,40,14,2,0
46800.0,-8400.0,0,0,0,0,31,16,3,1
31860.0,-4200.0,0,0,0,1,40,16,3,0
17850.0,200.0,0,0,0,1,37,12,4,1
28944.0,-3088.0,0,0,0,0,45,12,3,1
18900.0,-18000.0,0,0,0,0,40,9,6,1
38601.0,-4400.0,0,0,0,1,37,12,5,1
21090.0,19499.0,1,0,0,0,49,13,1,0
19800.0,300.0,0,0,0,0,27,12,1,0
28125.0,-4850.0,0,0,0,0,39,14,4,1
39339.0,-17051.0,1,0,0,1,64,12,2,1
16830.0,-7600.0,0,0,0,0,27,14,1,0
24708.0,7499.0,1,0,0,1,63,11,2,1
92598.0,84248.0,1,0,0,1,62,18,2,1
30456.0,11997.0,0,0,0,1,51,12,3,1
28443.0,-8900.0,0,0,0,0,30,16,1,0
9288.0,-1050.0,0,0,0,1,33,10,3,0
20400.0,0.0,0,0,0,0,33,12,1,0
22113.0,699.0,1,0,0,1,35,13,1,0
11376.0,-2996.0,0,0,0,1,33,12,3,0
17040.0,-275.0,0,0,0,1,27,12,3,1
8262.0,0.0,0,0,0,1,40,4,5,1
10560.0,-8550.0,0,0,0,1,30,12,5,1
32070.0,13400.0,1,0,0,0,26,16,2,1
52077.0,15500.0,1,0,0,1,39,12,5,1
41412.0,-20800.0,0,0,0,1,30,14,3,1
30174.0,0.0,0,0,0,0,64,18,1,0
17328.0,100.0,0,0,0,1,60,14,2,0
24672.0,1800.0,0,0,0,0,56,12,1,0
15735.0,442.0,1,0,0,1,27,16,1,0
49980.0,300.0,0,0,0,0,41,12,5,1
42801.0,3900.0,0,0,0,1,28,13,2,1
30513.0,650.0,0,0,0,1,61,11,2,1
21405.0,-8952.0,0,0,0,0,29,14,3,0
53847.0,99899.0,1,0,0,1,56,12,2,1
25422.0,-8770.0,0,0,0,1,30,12,4,1
18540.0,96.0,0,0,0,1,42,12,3,1
13278.0,-4001.0,0,0,0,1,38,12,4,0
42750.0,34450.0,0,0,0,1,31,12,2,1
65901.0,236331.0,1,0,0,1,50,15,4,1
26901.0,-21450.0,0,0,0,0,41,15,2,0
32640.0,0.0,0,0,0,0,55,13,3,1
7752.0,0.0,0,0,0,1,45,1,1,0
20310.0,17200.0,0,0,0,0,56,12,2,0
21672.0,2700.0,0,0,0,1,34,9,5,1
37431.0,-1025.0,0,1,0,0,39,12,4,1
18258.0,100.0,0,1,0,0,25,12,1,0
47946.0,977.0,0,1,0,1,43,12,3,1
99372.0,80020.0,1,1,1,1,46,12,5,1
24678.0,583.0,0,1,0,0,44,12,3,0
111282.0,215600.0,1,1,1,1,53,18,4,1
44730.0,5731.0,0,1,1,1,40,12,1,0
39609.0,48684.0,1,1,0,1,59,14,2,1
18540.0,964.0,0,1,1,0,37,12,5,0
54723.0,21948.0,0,1,1,1,57,14,2,1
104400.0,182500.0,1,1,1,1,50,18,3,1
37338.0,-18890.0,1,1,0,1,48,13,7,1
45762.0,-7061.0,0,1,1,1,50,12,4,1
60060.0,46987.0,0,1,1,1,64,12,2,1
34764.0,10960.0,1,1,1,1,42,18,3,0
38856.0,9675.0,0,1,1,1,39,12,4,1
37965.0,7600.0,0,1,1,0,51,12,4,1
20640.0,7000.0,0,1,0,1,30,12,4,1
36963.0,5696.0,0,1,1,1,33,14,1,0
24333.0,700.0,0,1,1,0,37,12,5,1
47655.0,8520.0,0,1,0,1,46,16,2,1
26895.0,3490.0,0,1,1,1,37,12,1,0
20796.0,60249.0,0,1,1,1,60,8,2,0
32412.0,-500.0,0,1,0,1,31,12,8,1
37026.0,19205.0,1,1,1,1,55,12,2,1
69537.0,1675.0,0,1,0,1,31,17,3,1
29544.0,-1000.0,0,1,0,1,43,12,4,1
93090.0,24250.0,1,1,1,1,37,13,4,1
21420.0,11055.0,0,1,1,1,48,12,3,0
25143.0,36000.0,0,1,1,1,56,13,3,0
50442.0,29800.0,1,1,1,1,34,17,1,0
32490.0,20600.0,0,1,1,0,61,10,3,0
90729.0,50299.0,1,1,1,1,32,18,2,1
42540.0,42600.0,1,1,1,0,28,18,1,0
35670.0,350.0,0,1,0,1,29,12,4,1
86472.0,75554.0,1,1,1,1,35,16,4,1
79269.0,-5825.0,0,1,0,0,34,16,2,1
64971.0,399.0,0,1,0,1,36,12,4,1
35772.0,-802.0,0,1,0,1,41,12,4,1
24114.0,-2910.0,0,1,1,0,50,11,6,1
37242.0,-11892.0,0,1,1,1,41,8,4,1
62652.0,34000.0,0,1,1,1,30,16,1,0
41991.0,34300.0,0,1,0,1,63,12,2,1
58026.0,3748.0,0,1,1,1,33,12,3,1
34770.0,18699.0,1,1,1,1,55,12,5,1
19506.0,-2250.0,0,1,1,0,31,14,3,0
29466.0,123639.0,1,1,1,1,43,18,2,0
29838.0,200.0,0,1,1,1,45,8,4,1
29070.0,0.0,0,1,0,1,42,1,2,0
31017.0,73999.0,1,1,1,1,61,12,1,0
39780.0,105151.0,1,1,1,0,41,12,2,1
35718.0,-4000.0,0,1,1,0,40,12,2,1
52632.0,22440.0,1,1,1,1,57,12,2,1
27615.0,-4400.0,0,1,1,0,25,14,1,0
58275.0,20050.0,1,1,1,1,31,15,1,0
53004.0,37750.0,1,1,1,1,57,18,1,0
29580.0,550.0,0,1,0,1,26,16,1,0
42417.0,123365.0,1,1,1,1,56,8,3,1
24450.0,15.0,0,1,0,0,49,13,1,0
100302.0,-21901.0,0,1,1,1,30,18,1,0
15780.0,-55.0,0,1,0,0,36,12,2,0
60600.0,24000.0,0,1,1,0,29,16,1,0
28764.0,-7600.0,0,1,1,0,28,16,1,0
23790.0,10381.0,0,1,1,1,38,12,5,1
103431.0,102799.0,1,1,1,1,64,12,2,1
42222.0,-3780.0,0,1,0,1,26,18,2,1
5379.0,1000.0,0,1,1,0,43,11,1,0
22695.0,-19000.0,0,1,0,0,26,16,1,0
46026.0,-27700.0,1,1,0,1,40,12,3,1
53172.0,15200.0,0,1,1,1,29,18,3,1
58176.0,130229.0,0,1,0,1,50,12,2,1
109587.0,17519.0,1,1,0,1,41,14,5,1
64545.0,322000.0,1,1,0,1,62,18,1,0
42816.0,37920.0,0,1,1,1,33,13,4,1
112500.0,26874.0,1,1,1,1,32,14,2,1
21276.0,-30000.0,0,1,0,1,62,9,2,1
35718.0,8345.0,0,1,1,1,38,12,3,1
22872.0,4325.0,0,1,1,0,32,15,1,0
53700.0,13034.0,0,1,1,1,51,12,4,1
30000.0,50.0,0,1,0,1,59,12,3,1
57480.0,31848.0,1,1,1,1,38,16,4,1
36864.0,-4602.0,1,1,0,1,59,12,2,1
27900.0,-190.0,0,1,0,1,46,16,1,0
21921.0,-5550.0,0,1,1,1,27,10,4,1
19878.0,7989.0,0,1,1,0,58,14,3,1
45798.0,31230.0,1,1,1,1,43,18,4,1
24603.0,-750.0,0,1,0,0,27,12,2,1
57306.0,-32500.0,0,1,0,1,44,13,1,0
30129.0,400.0,0,1,1,0,28,12,1,0
9435.0,-30480.0,0,1,0,0,51,16,3,0
76941.0,42050.0,1,1,0,0,38,15,4,1
34743.0,36500.0,1,1,1,1,56,12,4,1
47001.0,3038.0,1,1,1,1,30,16,2,1
44175.0,1449.0,0,1,1,0,36,12,3,1
17520.0,115.0,0,1,0,0,32,14,5,1
43275.0,18800.0,0,1,1,1,27,18,3,1
64944.0,19689.0,0,1,0,1,30,12,4,1
27600.0,2859.0,1,1,1,1,35,12,3,1
59757.0,36540.0,0,1,1,1,43,14,2,1
29391.0,-4408.0,0,1,0,1,38,12,1,0
41526.0,-1500.0,0,1,0,0,35,12,2,1
51981.0,2425.0,0,1,0,1,41,12,4,1
36411.0,-26670.0,0,1,1,1,34,18,2,0
66303.0,27000.0,1,1,1,1,37,12,4,1
23112.0,100.0,0,1,0,0,30,12,3,1
116001.0,97300.0,1,1,1,1,47,15,3,1
27600.0,5100.0,0,1,1,1,35,16,1,0
31098.0,5335.0,0,1,1,1,54,12,2,1
24630.0,3020.0,0,1,1,1,43,12,2,1
23235.0,800.0,0,1,0,0,31,14,1,0
66018.0,11000.0,0,1,1,1,54,14,2,1
44154.0,37049.0,1,1,1,1,46,12,3,1
86292.0,96498.0,0,1,0,1,40,16,4,1
23730.0,-3015.0,0,1,0,1,33,12,4,1
98712.0,250863.0,0,1,0,1,63,16,3,1
21729.0,-19280.0,0,1,0,0,27,12,1,0
20898.0,17047.0,0,1,1,0,55,14,1,0
42780.0,30200.0,0,1,1,0,50,12,1,0
39240.0,13374.0,0,1,0,1,50,9,3,1
28896.0,22499.0,0,1,1,1,53,9,3,1
31635.0,-10550.0,0,1,0,1,25,12,3,1
46659.0,54000.0,1,1,1,1,42,17,1,0
20853.0,-8440.0,0,1,0,1,31,13,1,0
39162.0,-9893.0,0,1,0,0,41,16,1,0
36234.0,42558.0,0,1,1,0,35,16,1,0
26880.0,3700.0,0,1,1,0,44,13,1,0
82068.0,10200.0,0,1,1,1,27,16,2,1
115527.0,14538.0,1,1,0,1,48,15,3,1
38208.0,7500.0,1,1,1,1,37,12,4,1
59100.0,7100.0,1,1,0,1,26,16,1,0
40125.0,7286.0,0,1,1,1,53,12,2,1
17364.0,-37504.0,0,1,1,0,27,12,2,1
49704.0,-16351.0,0,1,1,1,38,12,4,1
24996.0,1400.0,0,1,0,0,44,12,1,0
38136.0,39410.0,0,1,1,1,36,12,4,1
25707.0,7050.0,1,1,1,0,41,16,1,0
38400.0,5300.0,0,1,1,1,38,18,4,1
25059.0,4000.0,0,1,1,1,29,8,7,1
36417.0,50300.0,1,1,1,1,37,12,5,1
18315.0,4900.0,0,1,1,0,29,12,1,0
40362.0,16255.0,0,1,1,1,38,16,4,1
102630.0,79900.0,1,1,1,1,47,16,4,1
32439.0,-1122.0,1,1,0,1,42,13,1,0
81216.0,45423.0,0,1,1,1,40,12,4,1
33630.0,7000.0,0,1,1,0,25,16,1,0
44130.0,5780.0,0,1,1,0,36,12,1,0
76581.0,81000.0,1,1,1,1,43,12,3,1
33636.0,49370.0,0,1,0,0,43,18,2,0
50520.0,-1111.0,0,1,0,1,31,13,3,1
60282.0,43300.0,1,1,1,1,53,13,3,1
32973.0,13400.0,0,1,1,0,45,17,1,0
59667.0,61000.0,0,1,1,1,32,18,2,1
67428.0,-5687.0,1,1,0,1,44,18,4,1
102705.0,56600.0,0,1,1,1,35,16,2,1
25542.0,83199.0,1,1,1,1,60,18,3,1
68760.0,25700.0,0,1,1,1,54,13,5,1
58182.0,14709.0,0,1,1,1,42,16,4,1
32226.0,6299.0,0,1,1,0,34,12,3,0
32973.0,3728.0,0,1,1,1,52,12,1,0
37194.0,1252.0,0,1,1,0,25,16,1,0
61044.0,16749.0,1,1,1,1,46,12,2,1
58611.0,49750.0,0,1,1,1,46,12,4,1
20130.0,1680.0,0,1,1,1,33,14,3,0
13596.0,54249.0,1,1,1,1,61,13,2,1
23976.0,5160.0,0,1,1,1,49,12,2,0
61407.0,-600.0,0,1,0,0,53,16,4,0
29958.0,2300.0,0,1,0,0,30,16,1,0
27000.0,49043.0,1,1,0,1,64,16,1,0
38640.0,8190.0,0,1,1,0,27,16,2,1
28050.0,0.0,0,1,0,0,39,12,5,1
46857.0,46150.0,1,1,1,1,43,16,3,1
69009.0,37857.0,1,1,1,0,39,14,1,0
64038.0,11669.0,0,1,1,1,31,16,2,1
27033.0,1250.0,0,1,0,1,33,12,4,1
30015.0,48200.0,0,1,1,0,27,17,1,0
46665.0,21019.0,1,1,1,1,32,15,2,1
33471.0,7349.0,0,1,1,1,58,10,3,1
26718.0,11900.0,1,1,1,1,42,18,1,0
27840.0,-365.0,0,1,1,0,35,14,2,0
45600.0,-3240.0,0,1,1,1,34,13,5,1
45285.0,15999.0,1,1,0,1,58,11,2,1
49560.0,-1960.0,0,1,0,1,38,16,4,1
58848.0,281100.0,0,1,0,1,62,12,2,1
26136.0,13400.0,0,1,1,1,36,12,5,1
31833.0,5800.0,1,1,0,1,44,16,2,0
41298.0,50.0,0,1,0,1,44,17,4,1
73308.0,105150.0,1,1,1,1,33,12,3,1
49776.0,-3760.0,0,1,1,1,33,12,3,1
54594.0,13470.0,0,1,1,1,30,18,1,0
37374.0,72970.0,0,1,1,1,63,12,2,1
30432.0,37099.0,1,1,1,1,64,16,1,0
24945.0,2850.0,0,1,1,1,38,12,1,0
27231.0,-1900.0,0,1,0,0,42,13,1,0
37962.0,17269.0,1,1,0,1,47,12,3,1
32253.0,55999.0,0,1,1,0,39,18,1,0
45624.0,275.0,1,1,1,1,33,12,5,1
20208.0,39323.0,1,1,0,1,56,12,2,1
75603.0,5518.0,0,1,0,1,35,16,4,1
38922.0,-5702.0,0,1,0,0,40,14,3,1
139854.0,102705.0,1,1,1,1,54,12,2,1
11430.0,-36.0,0,1,0,1,45,10,4,1
31719.0,15000.0,1,1,0,0,46,18,3,0
14643.0,9298.0,0,1,0,1,30,16,1,0
66036.0,23000.0,1,1,1,1,38,18,2,1
23640.0,-1052.0,0,1,1,0,52,16,2,0
28716.0,19304.0,0,1,1,1,43,17,2,0
63678.0,20800.0,0,1,1,1,40,12,3,1
75402.0,5315.0,0,1,1,1,40,12,2,1
73341.0,2167.0,0,1,1,1,42,12,4,1
43026.0,6100.0,0,1,1,1,31,15,3,0
63363.0,34849.0,1,1,1,1,51,18,3,1
45753.0,17419.0,1,1,0,1,49,14,4,1
86442.0,19299.0,1,1,1,1,61,18,2,1
69318.0,401936.0,1,1,0,1,54,12,3,1
36243.0,30626.0,1,1,1,1,38,16,6,1
21672.0,18224.0,0,1,1,1,43,12,4,1
68661.0,-4711.0,0,1,0,1,40,16,5,1
104232.0,21099.0,0,1,1,1,43,13,4,1
45693.0,18576.0,1,1,1,0,40,16,2,1
48162.0,-4150.0,0,1,0,0,28,12,3,1
106896.0,93000.0,1,1,1,1,52,12,6,1
27390.0,10700.0,0,1,1,1,54,12,6,1
69693.0,-1863.0,0,1,1,1,43,12,4,1
30438.0,300.0,0,1,0,1,33,14,4,1
62763.0,96200.0,1,1,0,1,39,16,2,1
47919.0,1309.0,0,1,0,1,53,12,3,1
91209.0,82665.0,1,1,1,1,34,12,2,1
52410.0,152290.0,1,1,1,1,51,16,1,0
34275.0,44364.0,1,1,0,1,48,12,6,1
34470.0,27798.0,0,1,1,1,50,13,5,1
90978.0,94571.0,1,1,1,1,55,13,3,1
76527.0,-1465.0,0,1,0,1,42,18,4,1
52944.0,0.0,0,1,1,0,29,16,2,1
25257.0,3950.0,1,1,1,0,53,12,6,0
33690.0,-16000.0,0,1,0,0,50,12,1,0
24000.0,-11000.0,0,1,0,0,42,16,2,1
46890.0,43500.0,1,1,1,1,44,12,4,1
44658.0,68943.0,1,1,1,1,51,12,3,1
94530.0,-500.0,0,1,0,1,37,16,3,1
25533.0,-13115.0,0,1,0,0,30,14,6,1
23409.0,19800.0,1,1,1,1,36,12,2,0
18789.0,2200.0,0,1,1,1,32,13,1,0
44976.0,10650.0,1,1,1,0,28,17,2,1
101190.0,5696.0,0,1,1,1,56,13,3,1
18939.0,-4950.0,0,1,1,1,44,1,2,0
45486.0,16050.0,0,1,1,1,46,14,1,0
36474.0,11638.0,0,1,0,0,27,14,4,1
51960.0,-900.0,0,1,0,1,40,14,4,1
92046.0,234200.0,1,1,1,1,54,12,3,1
27948.0,9687.0,1,1,1,0,42,16,2,0
31902.0,15000.0,0,1,1,0,34,15,2,0
104169.0,55471.0,1,1,1,1,41,17,4,1
64815.0,16750.0,0,1,1,1,36,16,3,1
140130.0,105000.0,1,1,1,1,61,1,2,1
76896.0,4799.0,0,1,1,1,49,16,4,1
72957.0,8849.0,0,1,1,1,31,16,2,1
40062.0,-1200.0,0,1,1,1,34,18,3,1
23700.0,13200.0,0,1,1,0,53,12,2,1
28713.0,-29100.0,0,1,1,1,48,12,5,1
70101.0,-17674.0,0,1,0,1,47,13,4,1
49257.0,135900.0,1,1,1,1,63,16,5,1
20898.0,-4100.0,0,1,1,0,42,12,1,0
69327.0,35000.0,0,1,0,0,32,16,1,0
100530.0,242000.0,1,1,1,1,47,12,4,1
76866.0,3500.0,0,1,0,1,40,16,4,1
13275.0,6420.0,0,1,1,1,58,12,2,1
72900.0,2600.0,0,1,1,1,36,15,3,1
39351.0,4000.0,1,1,1,1,41,12,5,1
107559.0,14599.0,0,1,0,1,49,14,4,1
34359.0,1249.0,1,1,1,0,37,12,2,1
51648.0,40056.0,1,1,1,1,42,12,4,1
54816.0,36725.0,1,1,1,1,40,12,4,1
25731.0,3200.0,0,1,0,0,35,12,3,0
85200.0,53000.0,1,1,0,1,60,12,2,1
27096.0,1960.0,0,1,0,1,29,12,5,1
50781.0,28457.0,0,1,1,1,48,13,3,1
37815.0,-1436.0,0,1,1,0,27,12,4,1
24312.0,-3600.0,0,1,0,1,37,15,3,1
10800.0,2500.0,0,1,1,1,51,9,1,0
59397.0,80548.0,1,1,1,1,38,12,4,1
50064.0,8500.0,1,1,0,1,41,18,5,1
64137.0,2080.0,0,1,1,1,28,12,4,1
29100.0,29600.0,1,1,0,1,45,15,1,0
65529.0,10800.0,1,1,1,1,33,14,5,1
49839.0,900.0,0,1,1,1,59,12,3,1
7650.0,320.0,0,1,1,0,55,10,1,0
51489.0,28405.0,0,1,1,1,59,18,3,1
43050.0,6999.0,0,1,1,0,37,14,5,1
69636.0,90149.0,0,1,1,1,36,12,4,1
60.0,2099.0,0,1,1,1,31,16,1,0
16521.0,15248.0,1,1,1,1,50,13,1,0
85968.0,130700.0,1,1,1,1,47,14,3,1
22521.0,9000.0,1,1,1,1,35,12,2,0
23415.0,14238.0,0,1,1,1,45,13,1,0
21420.0,-225.0,0,1,1,0,29,15,3,1
16182.0,84649.0,0,1,1,0,45,12,1,0
20943.0,11009.0,0,1,1,0,45,12,2,0
98034.0,32290.0,1,1,1,1,48,18,4,1
35358.0,6700.0,0,1,0,0,35,16,1,0
86400.0,45100.0,1,1,0,1,43,16,4,1
40260.0,83000.0,0,1,1,1,32,16,1,0
33960.0,10200.0,0,1,1,0,36,4,13,1
30897.0,-8690.0,0,1,1,0,28,18,2,0
26940.0,12700.0,0,1,0,1,57,12,3,1
51816.0,67999.0,1,1,1,1,43,12,3,1
31842.0,3000.0,0,1,1,1,29,18,1,0
43854.0,58019.0,0,1,1,1,47,18,2,0
125766.0,165065.0,1,1,1,1,50,18,2,1
78654.0,63499.0,1,1,0,1,46,16,4,1
44373.0,55694.0,1,1,1,0,58,18,1,0
36984.0,15100.0,0,1,1,1,37,12,5,1
17400.0,3850.0,0,1,0,0,29,14,2,0
41100.0,5552.0,0,1,1,1,45,15,2,1
64104.0,51200.0,0,1,1,1,36,16,5,1
66396.0,38900.0,1,1,1,1,46,16,4,1
48327.0,4149.0,0,1,0,1,38,15,5,1
38205.0,1000.0,0,1,1,1,43,16,2,0
15300.0,-3400.0,0,1,1,1,48,16,1,0
44040.0,7300.0,1,1,0,1,30,18,2,1
40290.0,2930.0,0,1,0,1,38,12,4,1
