A,Y,W,W2,Z,X_crop,X_ea
20.0,1.3862943611198906,12.0,14.7,0.5658536585365853,1,142
20.0,1.3862943611198906,12.0,14.7,0.5658536585365853,1,142
20.0,1.791759469228055,12.0,14.7,0.5658536585365853,2,142
20.0,1.791759469228055,12.0,14.7,0.5658536585365853,2,142
50.0,2.3978952727983707,14.0,15.2,0.5658536585365853,1,142
0.0,2.3978952727983707,14.0,15.2,0.5658536585365853,1,142
70.0,2.3978952727983707,14.0,15.2,0.5658536585365853,1,142
0.0,2.3978952727983707,14.0,15.2,0.5658536585365853,1,142
40.0,2.772588722239781,12.0,20.7,0.5658536585365853,1,142
100.0,2.772588722239781,12.0,20.7,0.5658536585365853,1,142
0.0,2.772588722239781,12.0,20.7,0.5658536585365853,1,142
0.0,3.713572066704308,13.0,20.3,0.5658536585365853,1,142
70.0,0.6931471805599453,14.0,19.4,0.5658536585365853,1,142
100.0,3.9318256327243257,12.0,21.8,0.5658536585365853,4,142
20.0,1.0986122886681098,12.0,15.4,0.5658536585365853,1,142
10.0,1.0986122886681098,12.0,15.4,0.5658536585365853,1,142
10.0,5.5254529391317835,12.0,17.0,0.5658536585365853,1,142
70.0,5.5254529391317835,12.0,17.0,0.5658536585365853,1,142
20.0,5.5254529391317835,12.0,17.0,0.5658536585365853,1,142
100.0,3.044522437723423,12.0,17.6,0.5658536585365853,1,142
20.0,3.044522437723423,12.0,17.6,0.5658536585365853,1,142
0.0,3.044522437723423,12.0,17.6,0.5658536585365853,1,142
30.0,3.4339872044851463,12.0,18.2,0.5658536585365853,1,142
0.0,3.4339872044851463,12.0,18.2,0.5658536585365853,1,142
10.0,3.044522437723423,13.0,18.7,0.5658536585365853,1,142
20.0,3.044522437723423,13.0,18.7,0.5658536585365853,1,142
80.0,1.0986122886681098,11.0,10.4,0.5658536585365853,1,142
20.0,1.0986122886681098,11.0,10.4,0.5658536585365853,1,142
20.0,0.6931471805599453,12.0,27.3,0.5658536585365853,1,142
0.0,0.6931471805599453,12.0,27.3,0.5658536585365853,1,142
20.0,3.713572066704308,12.0,27.3,0.5658536585365853,2,142
0.0,3.713572066704308,12.0,27.3,0.5658536585365853,2,142
80.0,1.0986122886681098,12.0,18.7,0.5658536585365853,4,142
40.0,1.6094379124341003,12.0,17.5,0.5658536585365853,1,142
10.0,1.6094379124341003,12.0,17.5,0.5658536585365853,1,142
40.0,0.6931471805599453,11.0,41.2,0.5658536585365853,0,142
0.0,3.044522437723423,13.0,22.1,0.5658536585365853,1,142
10.0,3.044522437723423,13.0,22.1,0.5658536585365853,1,142
0.0,3.044522437723423,13.0,22.1,0.5658536585365853,1,142
0.0,3.044522437723423,13.0,22.1,0.5658536585365853,1,142
0.0,2.3978952727983707,13.0,22.1,0.5658536585365853,4,142
10.0,2.3978952727983707,13.0,22.1,0.5658536585365853,4,142
0.0,2.3978952727983707,13.0,22.1,0.5658536585365853,4,142
0.0,2.3978952727983707,13.0,22.1,0.5658536585365853,4,142
0.0,2.3978952727983707,10.0,39.6,0.5658536585365853,2,142
0.0,3.713572066704308,13.0,15.9,0.5658536585365853,1,142
0.0,1.3862943611198906,13.0,15.9,0.5658536585365853,1,142
0.0,1.3862943611198906,13.0,15.9,0.5658536585365853,1,142
0.0,3.4339872044851463,13.0,15.9,0.5658536585365853,1,142
0.0,3.4339872044851463,13.0,15.9,0.5658536585365853,1,142
0.0,3.4339872044851463,12.0,15.9,0.5658536585365853,1,142
0.0,3.4339872044851463,12.0,15.9,0.5658536585365853,1,142
50.0,3.713572066704308,10.0,35.2,0.5658536585365853,4,142
50.0,1.0986122886681098,11.0,13.0,0.5658536585365853,0,142
0.0,1.0986122886681098,11.0,13.0,0.5658536585365853,0,142
0.0,1.6094379124341003,13.0,15.8,0.5658536585365853,1,142
30.0,1.6094379124341003,13.0,15.8,0.5658536585365853,1,142
0.0,1.791759469228055,13.0,17.2,0.5658536585365853,1,142
30.0,2.3978952727983707,12.0,14.6,0.5658536585365853,4,142
0.0,5.017279836814924,14.0,17.4,0.5658536585365853,1,142
0.0,5.017279836814924,14.0,17.4,0.5658536585365853,1,142
0.0,3.713572066704308,12.0,17.8,0.5658536585365853,1,142
60.0,3.713572066704308,12.0,17.8,0.5658536585365853,1,142
40.0,3.713572066704308,12.0,17.8,0.5658536585365853,1,142
0.0,4.394449154672439,13.0,15.3,0.5658536585365853,1,142
100.0,4.394449154672439,13.0,15.3,0.5658536585365853,1,142
10.0,4.394449154672439,13.0,15.3,0.5658536585365853,1,142
20.0,6.111467339502679,11.0,13.7,0.5658536585365853,1,142
50.0,3.1354942159291497,13.0,21.2,0.5658536585365853,4,142
50.0,3.044522437723423,11.0,10.7,0.5658536585365853,0,142
60.0,3.258096538021482,13.0,16.5,0.5658536585365853,4,142
0.0,1.0986122886681098,13.0,16.4,0.5658536585365853,1,142
0.0,1.0986122886681098,13.0,16.4,0.5658536585365853,1,142
15.0,1.3862943611198906,12.0,14.0,0.5658536585365853,1,142
0.0,1.3862943611198906,12.0,14.0,0.5658536585365853,1,142
15.0,1.0986122886681098,13.0,14.2,0.5658536585365853,1,142
0.0,1.0986122886681098,13.0,14.2,0.5658536585365853,1,142
0.0,1.0986122886681098,13.0,14.2,0.5658536585365853,1,142
60.0,3.9318256327243257,12.0,16.4,0.5658536585365853,1,142
20.0,3.044522437723423,13.0,15.6,0.5658536585365853,1,142
20.0,3.044522437723423,13.0,15.6,0.5658536585365853,1,142
20.0,1.3862943611198906,12.0,13.6,0.5658536585365853,1,142
0.0,1.3862943611198906,12.0,13.6,0.5658536585365853,1,142
0.0,1.3862943611198906,12.0,12.3,0.5658536585365853,1,142
0.0,1.3862943611198906,12.0,12.3,0.5658536585365853,1,142
0.0,1.3862943611198906,12.0,12.3,0.5658536585365853,1,142
0.0,4.2626798770413155,12.0,12.3,0.5658536585365853,1,142
0.0,4.2626798770413155,12.0,12.3,0.5658536585365853,1,142
50.0,3.044522437723423,11.0,17.4,0.5658536585365853,1,142
30.0,0.6931471805599453,11.0,17.7,0.5658536585365853,1,142
30.0,3.044522437723423,11.0,17.6,0.5658536585365853,1,142
0.0,3.044522437723423,11.0,17.6,0.5658536585365853,1,142
30.0,5.017279836814924,12.0,19.8,0.5658536585365853,1,142
0.0,5.017279836814924,12.0,19.8,0.5658536585365853,1,142
30.0,3.9318256327243257,12.0,31.5,0.5658536585365853,1,142
100.0,3.9318256327243257,12.0,31.5,0.5658536585365853,1,142
0.0,3.9318256327243257,12.0,31.5,0.5658536585365853,1,142
40.0,4.2626798770413155,13.0,32.4,0.5658536585365853,1,142
100.0,4.2626798770413155,13.0,32.4,0.5658536585365853,1,142
0.0,3.044522437723423,13.0,34.0,0.5658536585365853,1,142
0.0,3.044522437723423,13.0,34.0,0.5658536585365853,1,142
50.0,4.454347296253507,10.0,40.9,0.5658536585365853,2,142
50.0,2.772588722239781,10.0,40.6,0.5658536585365853,2,142
50.0,1.3862943611198906,11.0,36.9,0.5658536585365853,1,142
0.0,1.3862943611198906,11.0,14.5,0.5658536585365853,1,142
0.0,0.6931471805599453,11.0,15.8,0.5658536585365853,1,142
20.0,0.6931471805599453,11.0,15.8,0.5658536585365853,1,142
30.0,1.6094379124341003,12.0,17.6,0.5658536585365853,1,142
0.0,1.6094379124341003,12.0,17.6,0.5658536585365853,1,142
0.0,0.6931471805599453,12.0,19.7,0.5658536585365853,1,142
50.0,0.6931471805599453,12.0,19.7,0.5658536585365853,1,142
0.0,0.6931471805599453,12.0,19.7,0.5658536585365853,1,142
50.0,2.772588722239781,12.0,20.4,0.5658536585365853,1,142
50.0,2.772588722239781,12.0,20.4,0.5658536585365853,1,142
0.0,2.772588722239781,12.0,20.4,0.5658536585365853,1,142
100.0,3.713572066704308,11.0,45.1,0.5658536585365853,1,142
80.0,3.713572066704308,11.0,45.1,0.5658536585365853,1,142
0.0,3.713572066704308,11.0,45.1,0.5658536585365853,1,142
20.0,5.081404364984463,11.0,42.3,0.5658536585365853,4,142
50.0,3.4339872044851463,11.0,38.4,0.5658536585365853,0,142
20.0,3.044522437723423,13.0,18.8,0.5658536585365853,1,142
100.0,3.044522437723423,13.0,18.8,0.5658536585365853,1,142
20.0,3.044522437723423,12.0,15.6,0.5658536585365853,1,142
20.0,0.6931471805599453,12.0,17.5,0.5658536585365853,1,142
50.0,0.6931471805599453,12.0,17.5,0.5658536585365853,1,142
0.0,0.6931471805599453,12.0,17.5,0.5658536585365853,1,142
0.0,3.044522437723423,11.0,21.1,0.5658536585365853,1,142
0.0,3.044522437723423,11.0,21.1,0.5658536585365853,1,142
60.0,1.791759469228055,12.0,39.8,0.5658536585365853,4,142
0.0,1.0986122886681098,12.0,38.5,0.5658536585365853,1,142
0.0,0.6931471805599453,12.0,19.5,0.5658536585365853,1,142
0.0,0.6931471805599453,12.0,19.5,0.5658536585365853,1,142
0.0,3.044522437723423,15.0,16.0,0.5658536585365853,1,142
0.0,3.044522437723423,15.0,16.0,0.5658536585365853,1,142
0.0,1.6094379124341003,12.0,24.3,0.5658536585365853,1,142
30.0,1.6094379124341003,12.0,24.3,0.5658536585365853,1,142
0.0,1.6094379124341003,12.0,24.3,0.5658536585365853,2,142
30.0,1.6094379124341003,12.0,24.3,0.5658536585365853,2,142
20.0,3.7612001156935624,11.0,28.4,0.5658536585365853,0,142
30.0,0.6931471805599453,11.0,24.5,0.5658536585365853,1,142
50.0,5.5254529391317835,11.0,14.8,0.5658536585365853,1,142
0.0,5.5254529391317835,11.0,14.8,0.5658536585365853,1,142
100.0,2.772588722239781,12.0,15.1,0.5658536585365853,1,142
50.0,2.772588722239781,12.0,15.1,0.5658536585365853,1,142
0.0,2.772588722239781,12.0,15.1,0.5658536585365853,1,142
50.0,4.394449154672439,11.0,29.0,0.5658536585365853,1,142
0.0,4.394449154672439,11.0,29.0,0.5658536585365853,1,142
0.0,4.394449154672439,11.0,29.0,0.5658536585365853,1,142
0.0,3.713572066704308,11.0,28.8,0.5658536585365853,1,142
50.0,2.3978952727983707,12.0,22.1,0.5658536585365853,1,142
0.0,2.3978952727983707,12.0,22.1,0.5658536585365853,1,142
0.0,3.044522437723423,12.0,22.6,0.5658536585365853,1,142
0.0,1.3862943611198906,13.0,34.7,0.5658536585365853,1,142
0.0,1.3862943611198906,13.0,34.7,0.5658536585365853,1,142
30.0,3.713572066704308,11.0,47.3,0.5658536585365853,1,142
50.0,3.713572066704308,11.0,47.3,0.5658536585365853,1,142
50.0,4.61512051684126,18.0,6.7,1.0,2,143
50.0,4.61512051684126,18.0,6.7,1.0,2,143
40.0,4.61512051684126,13.0,5.3,1.0,2,143
50.0,1.791759469228055,18.0,8.2,1.0,3,143
50.0,2.3978952727983707,18.0,9.1,1.0,2,143
50.0,3.258096538021482,18.0,8.1,1.0,2,143
50.0,3.258096538021482,18.0,8.1,1.0,2,143
25.0,3.9318256327243257,13.0,17.8,1.0,2,143
50.0,3.9318256327243257,13.0,17.8,1.0,2,143
10.0,1.6094379124341003,12.0,11.1,1.0,1,143
50.0,3.9318256327243257,13.0,8.4,1.0,2,143
50.0,3.9318256327243257,13.0,8.4,1.0,2,143
50.0,3.4339872044851463,11.0,29.5,1.0,2,143
50.0,4.61512051684126,18.0,7.8,1.0,2,143
25.0,4.61512051684126,12.0,10.8,1.0,2,143
25.0,4.61512051684126,12.0,10.8,1.0,2,143
25.0,4.61512051684126,17.0,7.6,1.0,2,143
25.0,4.61512051684126,17.0,7.6,1.0,2,143
30.0,3.9318256327243257,11.0,9.3,1.0,2,143
20.0,3.9318256327243257,11.0,9.3,1.0,2,143
50.0,1.3862943611198906,15.0,5.2,1.0,3,143
30.0,1.3862943611198906,18.0,3.9,1.0,3,143
20.0,1.3862943611198906,18.0,3.9,1.0,3,143
50.0,4.61512051684126,13.0,9.4,1.0,2,143
30.0,4.61512051684126,13.0,12.9,1.0,2,143
10.0,3.9318256327243257,13.0,7.3,1.0,2,143
40.0,3.9318256327243257,13.0,7.3,1.0,2,143
50.0,3.9318256327243257,18.0,6.5,1.0,2,143
50.0,3.9318256327243257,18.0,6.5,1.0,2,143
70.0,3.044522437723423,12.0,8.7,1.0,3,143
80.0,1.9459101490553132,12.0,8.4,1.0,2,143
25.0,1.9459101490553132,16.0,11.3,1.0,2,143
10.0,1.9459101490553132,16.0,11.3,1.0,2,143
15.0,1.9459101490553132,16.0,11.3,1.0,2,143
50.0,0.6931471805599453,19.0,9.3,1.0,2,143
50.0,0.6931471805599453,19.0,9.3,1.0,2,143
25.0,0.6931471805599453,13.0,12.8,1.0,2,143
25.0,0.6931471805599453,13.0,12.8,1.0,2,143
25.0,0.6931471805599453,16.0,5.0,1.0,2,143
10.0,0.6931471805599453,16.0,5.0,1.0,2,143
30.0,0.6931471805599453,12.0,11.8,1.0,2,143
40.0,0.6931471805599453,12.0,11.8,1.0,2,143
50.0,3.258096538021482,12.0,14.1,1.0,2,143
50.0,3.258096538021482,12.0,14.1,1.0,2,143
50.0,3.258096538021482,12.0,15.1,1.0,2,143
50.0,3.258096538021482,12.0,15.1,1.0,2,143
30.0,3.258096538021482,13.0,11.4,0.4,1,144
25.0,0.6931471805599453,13.0,12.3,0.4,1,144
75.0,1.0986122886681098,13.0,12.3,0.4,1,144
0.0,1.0986122886681098,13.0,2.6,0.3492063492063492,0,145
0.0,1.9459101490553132,13.0,2.6,0.3492063492063492,4,145
0.0,2.0794415416798357,13.0,6.2,0.3492063492063492,4,145
0.0,2.0794415416798357,14.0,6.3,0.3492063492063492,0,145
40.0,1.6094379124341003,13.0,1.1,0.3492063492063492,3,145
0.0,0.6931471805599453,13.0,1.0,0.3492063492063492,0,145
50.0,1.6094379124341003,14.0,1.8,0.3492063492063492,4,145
2.0,1.0986122886681098,15.0,3.0,0.3492063492063492,0,145
0.0,1.9459101490553132,13.0,4.9,0.3492063492063492,4,145
30.0,0.6931471805599453,13.0,6.1,0.3492063492063492,0,145
40.0,0.6931471805599453,13.0,6.1,0.3492063492063492,4,145
0.0,1.791759469228055,13.0,5.3,0.3492063492063492,4,145
40.0,1.0986122886681098,13.0,5.2,0.3492063492063492,0,145
0.0,1.3862943611198906,13.0,4.1,0.3492063492063492,4,145
0.0,2.3978952727983707,15.0,5.1,0.3492063492063492,0,145
0.0,2.70805020110221,13.0,4.5,0.3492063492063492,0,145
0.0,2.772588722239781,14.0,6.3,0.3492063492063492,4,145
10.0,2.1972245773362196,13.0,6.3,0.3492063492063492,4,145
0.0,1.0986122886681098,14.0,5.7,0.3492063492063492,0,145
20.0,1.9459101490553132,12.0,7.1,0.3492063492063492,4,145
0.0,1.9459101490553132,12.0,13.1,0.3492063492063492,0,145
20.0,1.0986122886681098,13.0,4.1,0.3492063492063492,4,145
0.0,1.3862943611198906,14.0,5.9,0.3492063492063492,0,145
0.0,0.6931471805599453,13.0,7.7,0.3492063492063492,0,145
30.0,1.791759469228055,14.0,5.0,0.3492063492063492,4,145
0.0,0.6931471805599453,13.0,6.8,0.3492063492063492,0,145
30.0,0.6931471805599453,13.0,4.4,0.3492063492063492,0,145
0.0,0.6931471805599453,14.0,4.8,0.3492063492063492,4,145
2.0,1.6094379124341003,14.0,4.8,0.3492063492063492,0,145
0.0,2.9444389791664403,15.0,4.9,0.3492063492063492,0,145
40.0,0.6931471805599453,14.0,7.0,0.3492063492063492,3,145
0.0,0.6931471805599453,15.0,4.9,0.3492063492063492,4,145
0.0,2.9444389791664403,16.0,1.3,0.5662650602409639,4,146
0.0,1.3862943611198906,12.0,5.7,0.5662650602409639,0,146
10.0,1.3862943611198906,13.0,3.6,0.5662650602409639,4,146
10.0,3.332204510175204,14.0,3.7,0.5662650602409639,4,146
10.0,2.995732273553991,13.0,8.2,0.5662650602409639,4,146
0.0,2.1972245773362196,13.0,7.5,0.5662650602409639,4,146
0.0,3.6635616461296463,14.0,5.8,0.5662650602409639,4,146
0.0,2.6390573296152584,13.0,5.4,0.5662650602409639,4,146
0.0,3.713572066704308,15.0,2.4,0.5662650602409639,4,146
0.0,5.017279836814924,13.0,4.1,0.5662650602409639,4,146
0.0,3.4339872044851463,13.0,4.8,0.5662650602409639,4,146
0.0,2.1972245773362196,12.0,7.8,0.5662650602409639,0,146
0.0,2.5649493574615367,12.0,12.8,0.5662650602409639,4,146
10.0,2.3978952727983707,13.0,4.0,0.5662650602409639,4,146
15.0,2.6390573296152584,14.0,5.3,0.5662650602409639,4,146
10.0,3.044522437723423,13.0,3.3,0.5662650602409639,4,146
10.0,1.3862943611198906,14.0,1.8,0.5662650602409639,0,146
0.0,2.1972245773362196,13.0,2.5,0.5662650602409639,4,146
0.0,2.1972245773362196,13.0,2.5,0.5662650602409639,4,146
0.0,2.1972245773362196,13.0,2.5,0.5662650602409639,4,146
0.0,2.1972245773362196,13.0,2.5,0.5662650602409639,4,146
0.0,2.4849066497880004,13.0,2.5,0.5662650602409639,4,146
0.0,2.4849066497880004,13.0,2.5,0.5662650602409639,4,146
0.0,2.4849066497880004,13.0,2.5,0.5662650602409639,4,146
0.0,2.4849066497880004,13.0,2.5,0.5662650602409639,4,146
20.0,3.4339872044851463,12.0,2.2,0.5662650602409639,4,146
20.0,1.791759469228055,13.0,6.9,0.5662650602409639,4,146
20.0,1.9459101490553132,12.0,5.0,0.5662650602409639,4,146
20.0,3.044522437723423,13.0,5.9,0.5662650602409639,4,146
20.0,1.791759469228055,13.0,5.9,0.5662650602409639,4,146
30.0,1.3862943611198906,13.0,4.7,0.5662650602409639,0,146
20.0,2.3978952727983707,18.0,2.8,0.5662650602409639,4,146
20.0,2.3978952727983707,13.0,5.2,0.5662650602409639,4,146
20.0,2.9444389791664403,12.0,8.0,0.5662650602409639,4,146
0.0,3.9318256327243257,15.0,4.7,0.5662650602409639,4,146
0.0,1.0986122886681098,12.0,3.4,0.5662650602409639,0,146
0.0,3.044522437723423,14.0,4.4,0.5662650602409639,4,146
0.0,1.0986122886681098,14.0,4.7,0.5662650602409639,0,146
0.0,2.6390573296152584,12.0,4.6,0.5662650602409639,4,146
0.0,1.9459101490553132,12.0,8.5,0.38271604938271603,3,147
0.0,0.6931471805599453,14.0,2.7,0.38271604938271603,1,147
0.0,0.6931471805599453,14.0,2.7,0.38271604938271603,1,147
40.0,0.6931471805599453,13.0,5.3,0.38271604938271603,1,147
0.0,0.6931471805599453,13.0,5.3,0.38271604938271603,1,147
30.0,1.3862943611198906,12.0,5.5,0.38271604938271603,1,147
20.0,0.6931471805599453,12.0,7.6,0.38271604938271603,4,147
60.0,0.6931471805599453,13.0,7.2,0.38271604938271603,1,147
60.0,0.6931471805599453,12.0,11.2,0.38271604938271603,1,147
0.0,0.6931471805599453,13.0,7.2,0.38271604938271603,1,147
0.0,0.6931471805599453,12.0,11.2,0.38271604938271603,1,147
70.0,1.0986122886681098,14.0,7.8,0.38271604938271603,4,147
70.0,1.0986122886681098,13.0,10.6,0.38271604938271603,4,147
0.0,1.0986122886681098,14.0,7.8,0.38271604938271603,4,147
0.0,1.0986122886681098,13.0,10.6,0.38271604938271603,4,147
20.0,1.3862943611198906,13.0,9.2,0.38271604938271603,3,147
20.0,1.3862943611198906,12.0,10.7,0.38271604938271603,3,147
0.0,1.3862943611198906,13.0,9.2,0.38271604938271603,3,147
0.0,1.3862943611198906,12.0,10.7,0.38271604938271603,3,147
0.0,1.0986122886681098,12.0,9.6,0.38271604938271603,1,147
0.0,1.0986122886681098,12.0,12.9,0.38271604938271603,1,147
0.0,1.0986122886681098,12.0,9.6,0.38271604938271603,1,147
0.0,1.0986122886681098,12.0,12.9,0.38271604938271603,1,147
0.0,0.6931471805599453,14.0,7.4,0.38271604938271603,1,147
0.0,0.6931471805599453,13.0,12.3,0.38271604938271603,1,147
0.0,0.6931471805599453,13.0,8.3,0.38271604938271603,1,147
0.0,0.6931471805599453,12.0,10.9,0.38271604938271603,1,147
70.0,0.6931471805599453,14.0,7.8,0.38271604938271603,3,147
70.0,0.6931471805599453,13.0,10.6,0.38271604938271603,3,147
0.0,0.6931471805599453,14.0,7.8,0.38271604938271603,3,147
0.0,0.6931471805599453,13.0,10.6,0.38271604938271603,3,147
0.0,0.6931471805599453,15.0,4.6,0.38271604938271603,1,147
80.0,0.6931471805599453,13.0,5.4,0.38271604938271603,1,147
60.0,0.6931471805599453,14.0,5.2,0.38271604938271603,3,147
80.0,0.6931471805599453,14.0,4.1,0.38271604938271603,3,147
0.0,1.6094379124341003,12.0,4.2,0.38271604938271603,3,147
0.0,0.6931471805599453,13.0,3.1,0.38271604938271603,3,147
0.0,0.6931471805599453,13.0,3.5,0.38271604938271603,1,147
20.0,0.6931471805599453,12.0,6.7,0.38271604938271603,3,147
30.0,0.6931471805599453,13.0,5.7,0.38271604938271603,3,147
50.0,1.0986122886681098,13.0,6.1,0.38271604938271603,3,147
30.0,3.258096538021482,14.0,6.2,0.38271604938271603,2,147
0.0,2.772588722239781,16.0,9.8,0.0967741935483871,4,148
0.0,2.1972245773362196,12.0,5.9,0.0967741935483871,4,148
0.0,2.6390573296152584,11.0,13.3,0.0967741935483871,4,148
0.0,2.1972245773362196,12.0,14.6,0.0967741935483871,4,148
0.0,1.791759469228055,11.0,11.6,0.0967741935483871,0,148
0.0,2.6390573296152584,12.0,11.9,0.0967741935483871,4,148
75.0,0.6931471805599453,14.0,5.3,0.0967741935483871,0,148
0.0,1.791759469228055,12.0,29.6,0.0967741935483871,4,148
0.0,1.6094379124341003,12.0,17.9,0.0967741935483871,4,148
0.0,0.6931471805599453,11.0,24.8,0.0967741935483871,0,148
0.0,1.6094379124341003,10.0,28.4,0.0967741935483871,0,148
0.0,1.9459101490553132,13.0,16.1,0.0967741935483871,4,148
0.0,0.6931471805599453,12.0,11.3,0.0967741935483871,4,148
0.0,1.0986122886681098,11.0,20.1,0.0967741935483871,4,148
0.0,1.0986122886681098,11.0,22.0,0.0967741935483871,0,148
0.0,2.5649493574615367,14.0,28.2,0.0967741935483871,4,148
0.0,1.9459101490553132,11.0,27.6,0.0967741935483871,4,148
0.0,2.0794415416798357,13.0,15.5,0.0967741935483871,4,148
30.0,1.6094379124341003,14.0,2.4,1.0,1,149
10.0,1.3862943611198906,13.0,2.1,1.0,3,149
25.0,1.252762968495368,14.0,1.8,1.0,3,149
25.0,1.6094379124341003,13.0,1.7,1.0,2,149
80.0,0.6931471805599453,15.0,1.8,1.0,3,149
80.0,1.0986122886681098,16.0,1.9,1.0,1,149
40.0,1.0986122886681098,15.0,2.0,1.0,1,149
25.0,0.6931471805599453,14.0,1.8,1.0,3,149
25.0,0.6931471805599453,14.0,1.9,1.0,1,149
10.0,2.1972245773362196,16.0,2.6,1.0,3,149
10.0,0.9162907318741551,20.0,1.8,1.0,3,149
25.0,1.0986122886681098,17.0,1.6,1.0,1,149
10.0,1.3862943611198906,18.0,1.5,1.0,1,149
20.0,1.252762968495368,17.0,2.6,1.0,3,149
50.0,1.0986122886681098,19.0,2.9,1.0,2,149
50.0,1.0986122886681098,15.0,1.4,1.0,2,149
25.0,1.0986122886681098,19.0,2.9,1.0,2,149
25.0,1.0986122886681098,15.0,1.4,1.0,2,149
25.0,3.044522437723423,20.0,2.9,1.0,1,149
50.0,0.9162907318741551,19.0,2.9,1.0,3,149
50.0,0.9162907318741551,15.0,1.4,1.0,3,149
25.0,0.9162907318741551,19.0,2.9,1.0,3,149
25.0,0.9162907318741551,15.0,1.4,1.0,3,149
50.0,0.6931471805599453,18.0,1.4,1.0,3,149
50.0,0.9162907318741551,14.0,2.4,1.0,3,149
100.0,1.0986122886681098,16.0,2.1,1.0,1,149
0.0,0.6931471805599453,12.0,6.0,0.01948051948051948,1,150
0.0,1.0986122886681098,12.0,6.2,0.01948051948051948,4,150
0.0,0.6931471805599453,12.0,6.7,0.01948051948051948,0,150
0.0,4.330733340286331,14.0,14.2,0.01948051948051948,0,150
0.0,0.6931471805599453,12.0,15.9,0.01948051948051948,0,150
0.0,0.6931471805599453,12.0,18.0,0.01948051948051948,4,150
0.0,1.0986122886681098,11.0,9.3,0.01948051948051948,4,150
0.0,5.017279836814924,12.0,14.1,0.01948051948051948,0,150
0.0,5.303304908059076,12.0,14.7,0.01948051948051948,0,150
0.0,1.0986122886681098,15.0,9.0,0.01948051948051948,3,150
0.0,0.6931471805599453,15.0,8.7,0.01948051948051948,4,150
0.0,5.303304908059076,13.0,9.6,0.01948051948051948,4,150
0.0,0.6931471805599453,11.0,9.1,0.01948051948051948,0,150
0.0,0.6931471805599453,12.0,11.8,0.01948051948051948,0,150
0.0,1.6094379124341003,12.0,6.2,0.01948051948051948,0,150
0.0,3.4339872044851463,12.0,8.8,0.01948051948051948,0,150
