A,Y,W,Z,X_race,X_sex
12.0,2.4527277514237653,12.0,9.0,3,1
12.0,1.8196988379172965,2.0,12.0,3,2
12.0,2.0149030205422647,5.0,12.0,3,1
12.0,2.128231705849268,6.0,6.0,3,1
12.0,2.2407096892759584,10.0,13.0,3,1
9.0,1.840549633397487,6.0,9.0,3,2
12.0,2.8390784635086144,12.0,16.0,3,1
14.0,2.2300144001592104,16.0,12.0,3,1
13.0,2.302585092994046,11.0,0.0,3,1
12.0,2.149433913499871,10.0,12.0,3,2
12.0,2.1041341542702074,7.0,10.0,3,2
12.0,1.8779371654691073,12.0,12.0,3,2
12.0,2.3513752571634776,11.0,13.0,3,2
12.0,1.6582280766035324,10.0,7.0,3,2
14.0,1.9315214116032138,9.0,14.0,3,2
16.0,3.0252910757955354,4.0,17.0,3,1
12.0,1.9021075263969205,8.0,8.0,3,1
12.0,1.7047480922384253,12.0,14.0,2,1
13.0,1.8164520818184267,12.0,6.0,2,2
8.0,1.8794650496471605,10.0,9.0,3,1
12.0,2.050270164379556,6.0,16.0,3,2
12.0,1.8870696490323797,7.0,5.0,3,2
8.0,1.791759469228055,7.0,10.0,3,2
9.0,1.8325814637483102,8.0,0.0,3,1
12.0,2.437115985951652,10.0,10.0,3,2
12.0,2.995732273553991,8.0,12.0,3,1
12.0,1.9095425048844386,8.0,12.0,3,2
12.0,2.1972245773362196,9.0,11.0,3,1
8.0,2.2512917986064953,9.0,11.0,3,1
12.0,2.0149030205422647,3.0,12.0,2,1
12.0,2.302585092994046,3.0,12.0,2,1
14.0,2.349468678892896,12.0,15.0,3,1
12.0,1.8961194845522977,6.0,12.0,3,1
17.0,2.733067964077498,8.0,14.0,3,1
12.0,2.1102132003465894,6.0,11.0,3,1
12.0,2.0918640616783932,14.0,14.0,3,2
12.0,1.9095425048844386,8.0,12.0,3,2
14.0,2.0149030205422647,12.0,7.0,3,2
12.0,1.8931119634883424,7.0,6.0,3,2
12.0,1.8931119634883424,7.0,2.0,3,2
12.0,1.6094379124341003,8.0,12.0,3,2
12.0,2.186051276738094,3.0,6.0,3,1
9.0,1.6094379124341003,3.0,7.0,3,2
12.0,1.5769147207285403,7.0,7.0,3,2
16.0,1.8261608959453874,6.0,14.0,3,2
12.0,1.8325814637483102,11.0,12.0,3,2
14.0,1.8794650496471605,12.0,13.0,3,2
12.0,2.1972245773362196,12.0,16.0,3,2
12.0,1.9933388426264242,8.0,13.0,3,1
12.0,2.060513531794317,8.0,5.0,3,2
12.0,1.7984040119467235,8.0,7.0,3,2
12.0,1.6582280766035324,8.0,12.0,3,2
12.0,1.5040773967762742,9.0,12.0,3,2
12.0,1.8050046959780757,11.0,12.0,3,2
12.0,1.8718021769015913,12.0,8.0,3,2
12.0,1.6582280766035324,8.0,12.0,3,2
12.0,2.1234584270966104,8.0,11.0,3,2
12.0,2.248128907197987,6.0,14.0,3,1
12.0,2.668616131856803,9.0,10.0,3,1
16.0,2.9311937524164198,19.0,18.0,3,2
17.0,2.1736147116970854,18.0,18.0,3,1
18.0,2.4449523342809676,13.0,16.0,3,2
20.0,1.4279160358107101,20.0,18.0,3,2
16.0,2.7936160894318567,14.0,8.0,3,1
12.0,1.888583653863595,6.0,12.0,3,2
9.0,1.6094379124341003,5.0,12.0,3,1
9.0,1.6094379124341003,6.0,11.0,3,1
9.0,1.888583653863595,10.0,9.0,3,1
12.0,2.1815467646169897,7.0,5.0,3,1
12.0,1.791759469228055,8.0,12.0,3,1
12.0,1.8325814637483102,8.0,12.0,3,2
13.0,1.5769147207285403,7.0,12.0,2,1
13.0,1.7578579175523736,12.0,12.0,2,2
12.0,1.2725655957915476,12.0,1.0,2,1
12.0,1.9035989509835904,12.0,12.0,2,2
12.0,2.138889000323256,12.0,13.0,2,1
12.0,1.4469189829363254,12.0,14.0,2,1
16.0,2.1849270495258133,12.0,6.0,2,1
12.0,2.169053700369523,12.0,5.0,2,2
17.0,2.179286876649552,11.0,13.0,3,1
20.0,3.1875915348284343,18.0,16.0,3,1
17.0,2.135349173618132,18.0,16.0,3,2
12.0,2.33214389523559,12.0,12.0,3,1
12.0,1.9754689512968577,12.0,4.0,3,2
14.0,2.302585092994046,12.0,16.0,3,2
13.0,1.5040773967762742,11.0,10.0,2,2
14.0,2.485739636091892,1.0,18.0,2,1
13.0,1.6094379124341003,12.0,12.0,2,2
12.0,2.1412419425852827,12.0,12.0,2,2
12.0,1.4469189829363254,12.0,10.0,2,2
13.0,2.0268315914075385,12.0,11.0,3,2
17.0,3.4420193761824107,17.0,18.0,3,1
17.0,2.836736542063533,12.0,14.0,3,1
14.0,2.501435951739211,10.0,16.0,3,2
16.0,2.805176911832933,17.0,16.0,3,2
12.0,2.8130106367386967,12.0,18.0,3,1
16.0,2.88703285663065,14.0,16.0,3,1
20.0,4.007333185232471,11.0,16.0,3,1
12.0,0.6626879730752367,18.0,13.0,3,1
12.0,3.005187432324746,8.0,10.0,3,2
19.0,2.822568654544802,10.0,20.0,3,2
14.0,2.3978952727983707,12.0,14.0,3,2
16.0,2.4527277514237653,15.0,18.0,3,2
12.0,2.772588722239781,11.0,6.0,3,1
13.0,1.536867219599265,12.0,12.0,3,1
17.0,2.5305171610400525,15.0,13.0,1,2
11.0,1.6094379124341003,6.0,10.0,3,1
12.0,2.169053700369523,11.0,12.0,3,1
16.0,2.6461747973841225,8.0,12.0,3,2
12.0,3.064325065019603,8.0,3.0,3,1
12.0,2.0955609235597192,12.0,12.0,3,1
13.0,2.47232786758114,8.0,13.0,3,1
13.0,3.138533072185662,13.0,12.0,3,1
12.0,2.0476928433652555,6.0,12.0,3,1
16.0,2.655352412101761,0.0,0.0,3,2
13.0,1.631199404215613,11.0,3.0,3,2
14.0,1.8718021769015913,10.0,13.0,3,1
12.0,2.169053700369523,10.0,12.0,3,1
12.0,2.372111155642656,9.0,10.0,3,2
14.0,1.791759469228055,12.0,7.0,3,2
14.0,2.1938856760707046,12.0,15.0,3,2
13.0,1.791759469228055,8.0,8.0,3,2
12.0,2.327277705584417,12.0,11.0,3,1
12.0,1.8718021769015913,11.0,12.0,3,2
12.0,2.3978952727983707,12.0,12.0,3,1
12.0,2.1598687907924505,12.0,12.0,1,1
13.0,2.0028304393079956,8.0,7.0,1,2
15.0,1.8082887711792655,12.0,8.0,1,1
11.0,1.9810014688665833,3.0,12.0,1,2
15.0,5.1647859739235145,7.0,8.0,1,2
13.0,2.8604851241459652,7.0,14.0,1,1
14.0,1.965712776351493,0.0,12.0,1,1
16.0,1.3428648031925547,6.0,13.0,1,2
13.0,0.4824261492442928,0.0,12.0,1,2
14.0,1.9473377010464987,0.0,12.0,1,2
12.0,2.180417459019838,4.0,12.0,1,1
12.0,2.545531271604435,14.0,14.0,1,2
13.0,2.3580197998821464,12.0,0.0,1,1
16.0,2.644755350729896,8.0,19.0,1,2
8.0,1.4469189829363254,7.0,10.0,1,1
13.0,1.7047480922384253,8.0,6.0,1,2
14.0,1.860974538249528,8.0,4.0,1,2
13.0,2.211565694606877,14.0,8.0,1,2
14.0,2.0794415416798357,0.0,13.0,1,1
9.0,1.7047480922384253,3.0,12.0,1,1
12.0,2.641910398597665,0.0,12.0,1,1
12.0,1.6582280766035324,0.0,12.0,1,2
12.0,2.21375387928743,0.0,12.0,1,1
14.0,1.47932922708708,0.0,8.0,1,2
16.0,2.822568654544802,18.0,16.0,1,1
12.0,2.157559320943788,12.0,6.0,1,2
12.0,1.7595805708638197,12.0,17.0,1,1
13.0,1.9837562915454279,12.0,15.0,1,1
12.0,1.8325814637483102,11.0,12.0,1,1
9.0,1.864080130807681,8.0,7.0,1,2
12.0,1.9878743481543455,8.0,12.0,1,2
12.0,1.4469189829363254,5.0,8.0,1,2
13.0,2.5817308344235403,12.0,16.0,1,1
16.0,3.138533072185662,4.0,18.0,1,1
12.0,1.791759469228055,12.0,5.0,1,2
15.0,2.402430427963762,11.0,16.0,1,2
12.0,1.763017000362401,6.0,9.0,1,2
9.0,2.0149030205422647,12.0,12.0,1,2
12.0,2.302585092994046,10.0,12.0,1,1
15.0,2.280339484046726,6.0,14.0,1,1
14.0,1.9823798288367047,0.0,6.0,1,2
14.0,2.402430427963762,12.0,8.0,1,2
12.0,1.7439688053917064,6.0,5.0,1,1
12.0,1.9615022438151495,10.0,14.0,1,1
18.0,2.3580197998821464,14.0,11.0,1,2
11.0,1.4701758451005926,10.0,12.0,1,1
12.0,2.063058062429312,11.0,1.0,1,2
10.0,1.463255402256019,3.0,11.0,1,1
12.0,2.5185025992165158,12.0,12.0,1,1
16.0,1.8961194845522977,12.0,6.0,1,1
14.0,1.4469189829363254,12.0,2.0,1,2
14.0,2.3115448343655176,0.0,16.0,1,2
16.0,2.135349173618132,11.0,14.0,1,1
12.0,2.6210388241125804,4.0,0.0,1,1
12.0,2.0268315914075385,4.0,12.0,1,1
8.0,1.62924053973028,3.0,12.0,1,2
12.0,2.1972245773362196,4.0,12.0,1,1
12.0,1.9544450515051506,6.0,13.0,1,2
12.0,1.599387576580599,12.0,12.0,1,1
14.0,1.9837562915454279,12.0,0.0,1,2
13.0,2.302585092994046,0.0,12.0,1,1
3.0,1.2029723039923526,2.0,3.0,1,2
12.0,2.1400661634962708,4.0,12.0,1,1
12.0,2.0794415416798357,4.0,0.0,1,1
12.0,2.0541237336955462,0.0,6.0,1,1
12.0,2.262804222982201,12.0,12.0,2,1
12.0,2.580216829592325,8.0,12.0,2,2
14.0,2.0980179272527715,12.0,14.0,2,2
15.0,1.7578579175523736,12.0,12.0,2,1
13.0,2.523325759691945,12.0,0.0,2,2
4.0,2.0149030205422647,2.0,12.0,1,1
10.0,2.2793164660546914,11.0,9.0,2,2
14.0,2.0399207835175526,12.0,9.0,2,2
14.0,1.7509374747078,6.0,20.0,2,2
12.0,2.169053700369523,12.0,7.0,2,1
12.0,2.8780742300857587,12.0,5.0,2,1
14.0,2.4740142086215764,12.0,8.0,2,2
12.0,2.186051276738094,12.0,13.0,2,1
13.0,2.1938856760707046,6.0,10.0,2,2
14.0,2.6390573296152584,10.0,16.0,2,1
12.0,1.6094379124341003,14.0,8.0,2,2
10.0,2.1656192379208883,11.0,4.0,2,1
12.0,2.3978952727983707,11.0,12.0,2,1
12.0,1.8809906029559975,12.0,14.0,2,1
12.0,1.623340817603092,10.0,12.0,2,2
12.0,2.681706225762608,12.0,16.0,2,1
12.0,2.0149030205422647,12.0,11.0,2,2
12.0,1.0885619528146082,4.0,9.0,2,1
12.0,1.6253112615903906,9.0,8.0,2,2
12.0,2.0794415416798357,12.0,12.0,2,2
12.0,2.028148247292285,12.0,12.0,2,1
12.0,1.8594181177018698,12.0,11.0,2,1
11.0,2.191653532286764,12.0,10.0,2,1
12.0,1.4747630091074988,12.0,11.0,2,2
15.0,1.9095425048844386,4.0,2.0,2,2
14.0,2.733067964077498,12.0,0.0,2,2
16.0,1.7595805708638197,16.0,13.0,2,2
10.0,1.4469189829363254,12.0,8.0,2,1
16.0,2.822568654544802,12.0,8.0,2,2
14.0,2.157559320943788,9.0,12.0,2,2
15.0,1.791759469228055,12.0,16.0,2,1
14.0,1.965712776351493,11.0,11.0,2,2
13.0,1.7047480922384253,11.0,9.0,2,2
13.0,1.6094379124341003,12.0,10.0,2,1
16.0,2.6034301519721073,10.0,9.0,2,1
16.0,1.7526720805200082,13.0,10.0,2,2
12.0,2.0794415416798357,9.0,2.0,2,2
11.0,2.0794415416798357,6.0,6.0,2,1
12.0,1.6582280766035324,12.0,12.0,2,1
12.0,1.4701758451005926,12.0,10.0,2,2
17.0,1.8484548129046001,6.0,14.0,2,2
16.0,2.151762203259462,10.0,9.0,2,2
12.0,0.9162907318741551,12.0,8.0,2,2
12.0,1.4586150226995167,6.0,12.0,2,2
12.0,2.390595970316759,11.0,8.0,2,2
12.0,1.7613002617433464,11.0,12.0,2,1
14.0,2.0399207835175526,12.0,12.0,2,2
12.0,1.749199854809259,12.0,14.0,2,1
16.0,2.8075938314384716,12.0,12.0,2,2
17.0,2.4423470353692043,14.0,16.0,2,1
12.0,1.791759469228055,15.0,4.0,2,2
14.0,1.6094379124341003,16.0,3.0,2,1
13.0,1.9300710850255671,16.0,0.0,2,2
12.0,1.6094379124341003,10.0,12.0,2,2
18.0,3.2928695047765273,19.0,18.0,2,2
12.0,2.0794415416798357,12.0,12.0,2,2
10.0,1.7047480922384253,12.0,13.0,2,2
12.0,2.1102132003465894,12.0,7.0,2,2
12.0,1.9810014688665833,12.0,16.0,2,1
15.0,1.9892432737616872,12.0,0.0,2,2
12.0,1.5040773967762742,12.0,12.0,2,1
13.0,1.9459101490553132,12.0,6.0,2,2
12.0,2.0149030205422647,12.0,12.0,2,1
12.0,1.9095425048844386,5.0,7.0,2,1
16.0,2.6390573296152584,12.0,16.0,2,2
12.0,2.174751721484161,9.0,11.0,2,1
15.0,2.1400661634962708,9.0,14.0,2,1
14.0,2.262804222982201,10.0,13.0,2,1
15.0,1.8718021769015913,5.0,12.0,2,1
12.0,2.0149030205422647,12.0,12.0,2,1
16.0,2.9811261211646287,14.0,16.0,2,1
16.0,2.590767040487478,12.0,14.0,2,1
12.0,2.179286876649552,10.0,12.0,2,1
15.0,1.7047480922384253,12.0,10.0,2,2
12.0,2.70805020110221,12.0,12.0,2,1
18.0,3.080532875246456,14.0,19.0,2,1
12.0,1.5686159179138452,10.0,12.0,2,2
14.0,3.0740812399649675,14.0,6.0,2,2
15.0,2.211565694606877,13.0,6.0,2,2
12.0,1.536867219599265,4.0,12.0,2,2
9.0,1.6094379124341003,4.0,8.0,2,1
16.0,2.449279472144849,10.0,15.0,2,2
12.0,2.0794415416798357,12.0,0.0,2,1
10.0,2.4475508632442313,7.0,3.0,2,2
10.0,2.0731719286662407,10.0,14.0,2,1
12.0,1.7334238922150915,12.0,15.0,2,2
15.0,2.668616131856803,12.0,8.0,2,2
12.0,1.55814461804655,14.0,2.0,2,2
14.0,2.5241273629412815,8.0,6.0,2,2
12.0,2.543961412569315,8.0,0.0,2,2
19.0,2.3115448343655176,15.0,0.0,2,2
12.0,1.8325814637483102,15.0,12.0,2,1
20.0,2.733067964077498,14.0,20.0,2,1
13.0,1.9740810260220096,8.0,12.0,2,2
12.0,1.55814461804655,8.0,0.0,2,2
11.0,1.4469189829363254,8.0,9.0,2,2
17.0,3.1793030497483774,12.0,14.0,2,1
14.0,2.2512917986064953,13.0,14.0,2,2
15.0,2.772588722239781,6.0,12.0,2,2
12.0,-0.11653381625595151,6.0,12.0,2,1
12.0,1.891604804197771,12.0,10.0,2,2
12.0,1.5040773967762742,12.0,12.0,2,2
12.0,1.9242486522741338,11.0,12.0,2,1
14.0,2.190535589185423,5.0,12.0,2,1
14.0,1.8718021769015913,11.0,10.0,2,2
16.0,1.8794650496471605,9.0,16.0,2,1
17.0,3.056356895370426,6.0,14.0,2,2
15.0,1.7749523509116738,12.0,10.0,2,2
13.0,2.2975725511705014,4.0,14.0,2,1
14.0,2.302585092994046,2.0,14.0,2,2
14.0,2.224623551524334,5.0,12.0,2,1
12.0,1.9459101490553132,11.0,12.0,2,2
12.0,2.0162354657760435,8.0,5.0,2,1
12.0,1.6094379124341003,8.0,12.0,2,2
13.0,-0.7765287894989963,12.0,10.0,2,2
8.0,1.6582280766035324,6.0,11.0,2,1
16.0,1.791759469228055,12.0,14.0,2,2
13.0,2.192770226986839,6.0,11.0,2,2
16.0,2.262804222982201,12.0,5.0,2,2
12.0,1.791759469228055,6.0,9.0,2,2
14.0,2.0918640616783932,10.0,12.0,2,2
13.0,1.8325814637483102,12.0,10.0,2,2
15.0,1.8261608959453874,9.0,9.0,2,2
16.0,1.8325814637483102,10.0,14.0,2,1
16.0,1.4701758451005926,16.0,12.0,2,1
17.0,2.341805806147327,11.0,17.0,2,2
18.0,3.0740812399649675,12.0,12.0,2,2
10.0,1.763017000362401,12.0,9.0,2,2
15.0,2.0794415416798357,6.0,15.0,2,2
14.0,2.446685436967803,7.0,20.0,2,1
13.0,1.62924053973028,4.0,5.0,2,2
15.0,2.0943301541735866,7.0,16.0,2,2
15.0,1.4469189829363254,4.0,12.0,2,2
12.0,1.927164106234258,8.0,3.0,2,1
18.0,2.0980179272527715,12.0,18.0,2,2
13.0,2.700018029404946,12.0,15.0,2,2
13.0,1.5040773967762742,8.0,7.0,2,2
17.0,2.3561258599220753,6.0,17.0,2,1
12.0,1.4469189829363254,8.0,11.0,2,2
16.0,2.0215475632609334,9.0,12.0,2,1
12.0,1.791759469228055,9.0,12.0,2,1
13.0,2.017566137961748,6.0,11.0,2,2
14.0,2.060513531794317,0.0,4.0,2,2
12.0,1.4469189829363254,0.0,9.0,2,2
12.0,1.7047480922384253,12.0,12.0,2,2
12.0,1.9459101490553132,9.0,12.0,2,1
17.0,2.6651427000909336,16.0,10.0,2,2
18.0,0.10436001532424286,17.0,19.0,2,2
11.0,2.0918640616783932,8.0,12.0,2,1
9.0,1.3862943611198906,11.0,14.0,2,2
16.0,2.2512917986064953,8.0,11.0,2,2
13.0,1.4747630091074988,8.0,11.0,2,2
15.0,1.8082887711792655,8.0,11.0,2,2
12.0,1.9065751436566365,8.0,16.0,2,2
12.0,1.536867219599265,4.0,0.0,2,2
12.0,1.4469189829363254,10.0,8.0,2,2
12.0,1.667706820558076,8.0,12.0,2,1
12.0,1.7047480922384253,9.0,10.0,2,2
12.0,1.9823798288367047,3.0,12.0,2,1
16.0,2.9096295745005794,6.0,5.0,2,2
14.0,2.1972245773362196,10.0,6.0,2,2
12.0,1.8484548129046001,10.0,14.0,2,2
13.0,1.6094379124341003,8.0,8.0,2,2
12.0,1.6582280766035324,7.0,8.0,2,2
12.0,1.4469189829363254,7.0,12.0,2,2
16.0,2.4561641809223462,7.0,7.0,2,2
12.0,2.209372711271867,3.0,15.0,2,2
9.0,2.253394848803274,6.0,11.0,2,2
9.0,2.587011872725154,9.0,12.0,2,1
12.0,1.8229350866965048,12.0,8.0,2,2
12.0,2.0794415416798357,11.0,16.0,2,1
15.0,1.9558604799084813,12.0,16.0,2,1
12.0,1.6193882432872684,7.0,11.0,2,2
12.0,1.667706820558076,7.0,11.0,2,2
13.0,2.0149030205422647,9.0,9.0,2,1
12.0,1.9947003132247452,9.0,9.0,2,2
17.0,2.1400661634962708,5.0,16.0,2,1
12.0,1.749199854809259,6.0,9.0,2,2
12.0,1.7561322915849038,3.0,12.0,2,2
12.0,1.9459101490553132,6.0,11.0,2,1
12.0,1.4469189829363254,2.0,12.0,2,2
11.0,2.302585092994046,9.0,12.0,2,1
12.0,1.766441661243765,4.0,11.0,2,1
12.0,2.4449523342809676,6.0,14.0,2,1
12.0,1.4816045409242156,7.0,12.0,2,2
8.0,1.9459101490553132,1.0,11.0,2,1
12.0,2.1972245773362196,12.0,12.0,2,1
17.0,1.4861396960896067,7.0,12.0,2,2
13.0,0.5933268452777344,10.0,11.0,2,2
12.0,2.6275629501895237,9.0,14.0,2,1
12.0,2.1400661634962708,9.0,16.0,2,1
12.0,2.3978952727983707,11.0,9.0,2,1
16.0,2.9811261211646287,4.0,7.0,2,1
16.0,2.437115985951652,3.0,14.0,2,2
12.0,2.4203681286504293,12.0,11.0,2,1
15.0,4.325191697921343,8.0,16.0,2,1
9.0,1.6094379124341003,12.0,16.0,2,1
16.0,1.9459101490553132,12.0,10.0,2,2
12.0,1.4469189829363254,9.0,8.0,2,1
11.0,2.1424163408412245,12.0,7.0,2,2
12.0,2.3580197998821464,6.0,12.0,2,1
14.0,2.4362414778067194,5.0,5.0,2,2
12.0,1.4469189829363254,7.0,7.0,2,1
16.0,2.327277705584417,8.0,0.0,2,1
12.0,2.7936160894318567,9.0,12.0,2,1
12.0,2.2512917986064953,5.0,12.0,2,1
16.0,2.157559320943788,5.0,12.0,2,2
15.0,2.157559320943788,12.0,12.0,2,1
12.0,1.3217558399823195,8.0,12.0,2,1
12.0,1.9213246735826988,4.0,11.0,2,2
12.0,1.9459101490553132,12.0,12.0,2,1
13.0,1.8578592709325787,6.0,8.0,2,2
16.0,2.9517803860248084,9.0,10.0,1,2
15.0,2.776954179749421,15.0,16.0,2,2
14.0,2.70805020110221,12.0,14.0,2,2
12.0,2.3513752571634776,12.0,12.0,2,1
14.0,0.9162907318741551,10.0,15.0,1,1
12.0,1.8748743759385615,18.0,10.0,2,1
12.0,2.2375130962503307,4.0,6.0,1,2
13.0,1.1908875647772805,4.0,3.0,1,2
10.0,1.8961194845522977,3.0,9.0,1,1
13.0,1.5686159179138452,9.0,12.0,1,2
12.0,2.302585092994046,8.0,12.0,1,1
12.0,1.5432981099295553,10.0,11.0,2,1
11.0,1.4469189829363254,12.0,10.0,2,2
16.0,2.872999508171694,12.0,12.0,1,2
14.0,1.8718021769015913,5.0,11.0,1,2
14.0,2.9564715596006885,11.0,14.0,1,1
19.0,3.0101281538377234,12.0,16.0,2,2
12.0,1.6845453849209058,11.0,10.0,2,2
12.0,2.3513752571634776,12.0,10.0,1,2
14.0,1.5040773967762742,18.0,14.0,1,2
13.0,2.1400661634962708,12.0,8.0,2,2
12.0,2.162172939277301,12.0,12.0,2,1
17.0,1.8702625307159986,12.0,12.0,1,2
9.0,1.8325814637483102,12.0,12.0,2,1
16.0,2.344686269012681,12.0,12.0,2,1
12.0,1.8961194845522977,12.0,0.0,1,2
12.0,2.277267285009756,12.0,10.0,2,1
12.0,2.1400661634962708,9.0,11.0,2,2
11.0,1.9095425048844386,8.0,12.0,1,1
12.0,2.3978952727983707,6.0,4.0,1,2
14.0,2.5273273656719524,8.0,8.0,1,1
12.0,2.598979106047848,0.0,4.0,2,1
19.0,2.6071242825122494,3.0,14.0,1,1
10.0,2.2235418856535927,3.0,11.0,1,1
12.0,1.536867219599265,5.0,13.0,1,2
12.0,2.402430427963762,3.0,12.0,1,1
12.0,1.6094379124341003,10.0,12.0,1,1
12.0,2.0918640616783932,12.0,8.0,2,1
14.0,2.655352412101761,8.0,14.0,1,1
15.0,2.302585092994046,12.0,12.0,2,1
13.0,3.1307001339644756,6.0,13.0,1,1
13.0,1.0577902941478545,12.0,11.0,1,1
9.0,2.5257286443082556,8.0,2.0,1,1
14.0,2.124653884501384,7.0,12.0,1,1
14.0,2.8021475244813256,14.0,12.0,1,2
15.0,2.387844936944869,2.0,0.0,1,1
16.0,3.385067999732272,12.0,6.0,1,2
16.0,2.7738379416402132,12.0,14.0,1,2
12.0,2.3580197998821464,6.0,12.0,1,1
19.0,2.0706530356467567,16.0,20.0,1,2
12.0,2.0241930674493576,7.0,12.0,1,2
16.0,3.1982648709640764,8.0,9.0,1,2
14.0,2.3960754360813845,12.0,13.0,1,2
13.0,2.0149030205422647,12.0,12.0,1,1
13.0,2.302585092994046,12.0,12.0,2,1
18.0,4.8283137373023015,14.0,14.0,2,1
12.0,2.5649493574615367,12.0,12.0,2,2
16.0,2.8021475244813256,12.0,14.0,2,1
15.0,2.733067964077498,9.0,12.0,2,2
18.0,2.8021475244813256,11.0,19.0,2,1
13.0,1.9387416595767009,17.0,9.0,2,2
16.0,2.1004689088719113,17.0,15.0,2,2
17.0,2.733067964077498,9.0,14.0,1,1
12.0,2.0794415416798357,16.0,16.0,2,1
15.0,2.3580197998821464,10.0,12.0,2,2
9.0,2.668616131856803,12.0,12.0,2,1
12.0,2.3570732782781154,5.0,12.0,2,1
17.0,2.9590682891823996,12.0,5.0,2,2
12.0,1.8748743759385615,10.0,12.0,2,1
14.0,2.767576180416237,20.0,1.0,1,2
12.0,1.9754689512968577,9.0,6.0,2,2
12.0,0.9162907318741551,12.0,15.0,1,1
12.0,2.105352923464337,6.0,6.0,1,2
14.0,2.4849066497880004,6.0,18.0,1,2
12.0,1.6094379124341003,7.0,8.0,1,2
12.0,2.262804222982201,8.0,6.0,1,2
12.0,2.460443177609626,10.0,11.0,1,1
12.0,2.1972245773362196,9.0,16.0,1,2
14.0,2.668616131856803,12.0,12.0,2,2
12.0,2.668616131856803,12.0,13.0,2,1
9.0,2.70805020110221,12.0,12.0,2,1
12.0,1.9459101490553132,10.0,12.0,2,1
13.0,2.8780742300857587,10.0,12.0,2,1
12.0,1.8325814637483102,10.0,16.0,2,1
12.0,2.2375130962503307,5.0,16.0,1,1
16.0,1.7984040119467235,12.0,15.0,2,2
16.0,2.644755350729896,16.0,2.0,2,1
12.0,2.5257286443082556,10.0,12.0,2,2
12.0,2.33214389523559,11.0,0.0,1,1
12.0,2.8622008809294686,10.0,18.0,1,2
13.0,2.8780742300857587,10.0,12.0,1,1
12.0,2.772588722239781,6.0,13.0,2,2
18.0,2.6275629501895237,8.0,18.0,1,2
12.0,1.7173950539391927,8.0,8.0,2,2
13.0,2.5257286443082556,8.0,6.0,2,2
14.0,2.4449523342809676,12.0,14.0,1,1
12.0,2.9564715596006885,15.0,13.0,1,1
13.0,2.2267833795777636,9.0,2.0,1,1
12.0,2.0794415416798357,3.0,12.0,2,1
14.0,2.485739636091892,12.0,0.0,2,2
12.0,2.0149030205422647,10.0,0.0,2,2
15.0,1.8718021769015913,8.0,10.0,2,2
15.0,1.791759469228055,12.0,15.0,2,1
12.0,2.0149030205422647,4.0,6.0,2,2
14.0,2.5257286443082556,12.0,8.0,2,2
12.0,2.4865719291070616,12.0,12.0,2,2
16.0,2.281361456542419,12.0,16.0,2,1
14.0,2.0992441689760155,9.0,12.0,2,2
12.0,2.4915511925066687,11.0,10.0,2,1
12.0,1.8082887711792655,7.0,12.0,2,1
12.0,2.668616131856803,12.0,16.0,1,1
16.0,1.5789787049493917,5.0,16.0,1,2
12.0,1.8421356765531218,12.0,11.0,1,2
13.0,2.0412203288596382,13.0,11.0,1,2
12.0,1.7509374747078,6.0,6.0,2,2
13.0,2.302585092994046,12.0,16.0,2,1
14.0,1.8718021769015913,9.0,14.0,2,1
12.0,1.8687205103641833,12.0,3.0,2,1
16.0,1.843719208158766,14.0,13.0,2,2
16.0,2.6539459421090092,14.0,14.0,2,2
18.0,1.0116009116784799,5.0,16.0,2,2
13.0,1.7647307968401356,5.0,12.0,2,2
16.0,2.70805020110221,5.0,16.0,2,2
12.0,2.5847519847577165,5.0,1.0,2,1
13.0,2.157559320943788,10.0,11.0,2,2
17.0,1.9558604799084813,12.0,12.0,2,2
14.0,1.6094379124341003,4.0,12.0,2,1
12.0,1.5040773967762742,12.0,12.0,2,2
18.0,2.997231149677727,18.0,18.0,2,1
13.0,2.8384934971274993,12.0,8.0,2,1
16.0,2.2648832258100344,12.0,5.0,2,2
16.0,2.0068708488450007,16.0,16.0,2,1
17.0,2.431857428698185,16.0,10.0,2,2
16.0,2.4449523342809676,15.0,14.0,2,2
9.0,1.5260563034950492,12.0,12.0,2,1
13.0,1.6486586255873816,12.0,8.0,2,2
16.0,2.8507065015037334,3.0,11.0,2,2
14.0,2.0399207835175526,18.0,6.0,2,2
16.0,2.8903717578961645,20.0,16.0,2,1
13.0,1.7047480922384253,11.0,5.0,2,2
12.0,1.7681496035889213,12.0,14.0,2,2
12.0,1.5830939370944985,8.0,12.0,2,2
13.0,1.791759469228055,11.0,12.0,2,2
12.0,2.691243082785829,11.0,14.0,2,1
12.0,1.6094379124341003,12.0,8.0,2,2
13.0,2.1482677326096886,12.0,12.0,2,1
12.0,1.3862943611198906,12.0,10.0,2,2
12.0,1.5040773967762742,12.0,6.0,2,1
12.0,3.4420193761824107,11.0,11.0,2,1
16.0,2.4948569806411682,12.0,18.0,2,1
10.0,1.7047480922384253,12.0,3.0,1,2
12.0,2.4849066497880004,12.0,13.0,1,1
12.0,2.3115448343655176,13.0,5.0,2,2
15.0,2.424802725718295,12.0,6.0,2,2
12.0,2.302585092994046,16.0,15.0,2,1
16.0,2.8507065015037334,16.0,19.0,2,1
12.0,2.3115448343655176,4.0,12.0,2,1
13.0,2.8130106367386967,4.0,7.0,2,2
13.0,2.298577071596507,4.0,9.0,2,2
